query_id,pregunta,encoder,rango,similitud,doc_id,fuente,chunk_id,idioma,texto,relevancia,notas
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,13,0.845008,F3-ALERTAS-035,ALERTAS_004-24-91902.json,F3-ALERTAS-035-chunk-0000,es,"Mapa Narcotráfico; Contrabando; Préstamos gota a gota Grupos Armados de Crimen Organizado Actores armados transnacionales Tren de Aragua Facciones disidentes de las FARC-EP Autodefensas Gaitanistas de Colombia (AGC) 004-22 005-22 010-21 018-20 019-23 022-18 022-20 023-19 026-18 030-18 035-19 046-19 086-18 El escenario de riesgo se configura por disputas por el control social y territorial entre estructuras locales de delincuencia, los cuales pueden tener acuerdos con grupos armados ilegales como las AGC y el Tren de Aragua. Mujeres; Personas con Orientación Sexual e Identidad de Género Diversas; Niños y niñas; Adolescentes; Jóvenes; Comerciantes; Servidores públicos; Personas en ejercicio de la prostitución; Miembros de las organizaciones comunitarias y/o sociales; Población migrante; Población socialmente estigmatizada codigo: 004-24 tipo: Estructural fecha_emision: 2024-02-21 El escenario de riesgo se configura por disputas por el control social y territorial entre estructuras locales de delincuencia, los cuales pueden tener acuerdos con grupos armados ilegales como las AGC y el Tren de Aragua. municipios: Bogotá, D.C. (Bogotá, D.C.) detail_url: https://alertastempranas.defensoria.gov.co/Alerta/Details/91902 detail_id: 91902",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3,10,0.577536,F3-ALERTAS-086,ALERTAS_010-21-91797.json,F3-ALERTAS-086-chunk-0000,es,"Mapa Narcotráfico; Préstamos gota a gota; Contrabando ELN Autodefensas Gaitanistas de Colombia (AGC) Águilas negras Los Paisas Los Orientales Los Obispos Facciones disidentes de las FARC-EP Actores armados transnacionales 018-20 022-18 022-20 023-19 026-18 030-18 035-19 039-20 046-19 062-18 086-18 El escenario de riesgo se configura a partir de la expansión y disputa por el control de los corredores de movilidad entre el grupo armado de crimen organizado Los Paisas y el grupo armado de crimen organizado Los Baoyacos, y la presencia de actores no estatales parte del conflicto armado como el ELN y las facciones disidentes de las FARC-EP, agrupadas en los sedimentos del bloque Oriental. Mujeres; Personas con Orientación Sexual e Identidad de Género Diversas; Niños y niñas; Adolescentes; Jóvenes; Docentes; Estudiantes; Servidores públicos; Personas defensoras de Derechos Humanos, líderes y lideresas sociales; Población migrante; Víctimas del conflicto armado; Personas en proceso de reincorporación; Miembros de Juntas de Acción Comunal; Indígenas; Integrantes del Partido Político Comunes; Afrodescendientes codigo: 010-21 tipo: Estructural fecha_emision: 2021-05-31 El escenario de riesgo se configura a partir de la expansión y disputa por el control de los corredores de movilidad entre el grupo armado de crimen organizado Los Paisas y el grupo armado de crimen organizado Los Baoyacos, y la presencia de actores no estatales parte del conflicto armado como el ELN y las facciones disidentes de las FARC-EP, agrupadas en los sedimentos del bloque Oriental. municipios: Bogotá, D.C. (Bogotá, D.C.); Chía, Chipaque, Choachí, Cota, Funza, Guasca, La Calera, Mosquera, Sibaté, Soacha, Sopó, Ubaque (Cundinamarca) detail_url: https://alertastempranas.defensoria.gov.co/Alerta/Details/91797 detail_id: 91797",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3,15,0.565222,F3-ALERTAS-139,ALERTAS_016-20-91666.json,F3-ALERTAS-139-chunk-0000,es,"Mapa Resguardos indígenas: RÍOS VALLE Y BOROBORO; VILLA NUEVA JUNA Consejos Comunitarios: CUPICA; GENERAL DE LA COSTA PACÍFICA DEL NORTE - LOS DELFINES Autodefensas Gaitanistas de Colombia (AGC) ELN Los Chacales Los Chacales El escenario de riesgo determina por la disputa por el control territorial del corredor de movilidad del narcotráfico y tráfico de armas en el municipio de Bahía Solano que tiene lugar entre las AGC, el grupo armado de crimen organizado Los Chacales y el ELN. Adolescentes; Afrodescendientes; Personas defensoras de Derechos Humanos, líderes y lideresas sociales; Indígenas; Niños y niñas codigo: 016-20 tipo: Inminencia fecha_emision: 2020-04-22 El escenario de riesgo determina por la disputa por el control territorial del corredor de movilidad del narcotráfico y tráfico de armas en el municipio de Bahía Solano que tiene lugar entre las AGC, el grupo armado de crimen organizado Los Chacales y el ELN. municipios: Bahía Solano (Chocó) detail_url: https://alertastempranas.defensoria.gov.co/Alerta/Details/91666 detail_id: 91666",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,10,0.845636,F3-ALERTAS-159,ALERTAS_018-22-91840.json,F3-ALERTAS-159-chunk-0000,es,"Mapa Narcotráfico; Minería ilegal; Contrabando; Préstamos gota a gota ELN Facciones disidentes de las FARC-EP Autodefensas Gaitanistas de Colombia (AGC) Sinaloa Águilas negras Grupos Armados de Crimen Organizado El escenario de riesgo tiene que ver con la proliferación de las pandillas, que se configuraran como célula de la delincuencia y la criminalidad, siendo el principal actor delictivo, que opera como ""comodín"", siendo funcionales a las necesidades de los grupos delictivos y grupos armados organizados que manejan o tiene interés e injerencia en el municipio. Mujeres; Personas con Orientación Sexual e Identidad de Género Diversas; Niños y niñas; Adolescentes; Jóvenes; Afrodescendientes; Comerciantes; Docentes; Estudiantes; Servidores públicos; Personas defensoras de Derechos Humanos, líderes y lideresas sociales; Autoridades étnicas de gobierno; Población migrante; Víctimas del conflicto armado; Integrantes del Partido Político Comunes; Población socialmente estigmatizada; Población en situación de desplazamiento forzado; Integrantes del Comité del Paro; Miembros o líderes de sindicatos codigo: 018-22 tipo: Estructural fecha_emision: 2022-07-15 El escenario de riesgo tiene que ver con la proliferación de las pandillas, que se configuraran como célula de la delincuencia y la criminalidad, siendo el principal actor delictivo, que opera como ""comodín"", siendo funcionales a las necesidades de los grupos delictivos y grupos armados organizados que manejan o tiene interés e injerencia en el municipio. municipios: Puerto Tejada (Cauca) detail_url: https://alertastempranas.defensoria.gov.co/Alerta/Details/91840 detail_id: 91840",1.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3,5,0.585682,F3-ALERTAS-371,ALERTAS_informes008.pdf,F3-ALERTAS-371-chunk-0004,es,"amenazas. "" Algunas de las zonas más afectadas por esta forma de control cuasi absoluto por parte de los grupos ilegales, serían las veredas de Rioseco, San Juan de Remolino, Despensas, Guaduero y Peladero y Versalles. Informaciones comunitarias han manifestado que allí se estarían fortaleciendo económicamente los reductos de las Autodefensas Campesinas del Magdalena Medio, a partir de su presunta relación funcional con miembros de las AGC provenientes de la región del Magdalena Medio. Entre los propósitos de estos grupos se encuentra principalmente el control sobre diversos mercados ilegales, entre estos la comercialización de droga, el cobro de extorsiones y/o los préstamos gota a gota. 1 Centro Nacional de Memoria Histórica, ¡Basta ya! Colombia: memorias de guerra y dignidad, Bogota, 2013, p. ? Ibídem. Página 3 de 17 PBX: (57) (1) 314 7300- Línea Nacional: 01 8000 914814 150 9001: 2008 5 NTC GP 1000: 2009 Plantilla Vigente desde: 27/06/2017 pose eet ila SE RONNSIIIOS. EEO OM eT ak Las poblaciones que habitan en las cabeceras municipales o los epicentros de inspecciones como Puerto Bogota, han señalado la persistencia de estas economias y su especial afectación a niños, niñas, adolescentes y jóvenes (NNAJ), quienes por la actual situación de vulnerabilidad y falta de inversión social a su favor, se ven tentados a hacer parte de las redes ilegales, particularmente aquellas dedicadas a la venta de droga. En consecuencia, se considera posible que en las zonas urbanas del municipio de Guaduas, particularmente, ante el control ejercido por agrupaciones y estructuras ilegales, puedan ocurrir homicidios selectivos, amenazas de exterminio social o desplazamientos en contra de este grupo poblacional, altamente vulnerable y sobre el cual suelen reposar señalamientos de distinto orden que los asocian como supuestos responsables de la alteración de la convivencia y la seguridad ciudadana. A este grupo social se suman comerciantes de ambos municipios, líderes y lideresas. Lideres(as) y miembros de Juntas de Acción Comunal (JAC), asi como líderes(as) sociales han",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3+me5-large,6,0.846988,F3-ALERTAS-381,ALERTAS_informes018.pdf,F3-ALERTAS-381-chunk-0015,es,"Nuevos Rastrojos), estructura que había sido desarticulada por las autoridades y que según información recolectada por la Defensoría, estarían tomando fuerza en el corredor que va desde Barranquillita, los barrios que estan sobre la calle 17, el municipio de Soledad y Malambo donde se han presentado varios homicidios producto del cobro de extorsiones y de las disputas por el control de economias ilegales. Adicionalmente, las fallas en la administración de justicia y la impunidad frente a los crímenes que se presentan en Barranquilla y el área Metropolitana, hace que se sigan profundizando los riesgos en las zonas geográficas identificadas en la AT 020/18. En este sentido, se evidencia que algunos de los jefes de las estructuras criminales que hacen presencia en el territorio, han seguido ordenando homicidios, amenazando a defensores de derechos humanos y controlando las economías ilegales desde los centros de reclusión (Picota -Bogotá, La Picaleña -Ibagué, El Bosque Barranquilla y Cómbita Boyacá); de la misma manera ocurre con miembros de estos grupos que se encuentran cobijados bajo medida de detención o prisión domiciliaria quienes cuentan con muchas más ventajas sobre los territorios donde hacen presencia. Un elemento adicional que impide la aplicación de efectivas medidas de prevención y protección, es la postura de algunas autoridades locales que manifiestan que en el Área Metropolitana de Barranquilla no hay presencia de las autodenominadas AGC, no obstante el Carrera 9 4 16-21 - Bogotá - Cundinamarca 180 9001:2015 del Pueblo . N . . , “cevonsia CoNtraste con informes oficiales de ellas mismas, quienes han manifestado que algunas capturas, y decomiso de drogas, estarian relacionados con este grupo. De la misma manera las victimas y las comunidades afectadas, ratifican la influencia y accionar de las AGC desde el primer semestre de 2016. En este contexto encontramos que las dinamicas de violencia que afectan a los pobladores del Area Metropolitana, siguen presentando carateristicas comunes en las que convergen varios factores: a) Grupos Armados Posdesmovilizacion de alcance nacional que trabajan en asocio con estructuras de criminalidad organizada locales y regionales quienes desde el",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,15,0.844871,F3-ALERTAS-405,ALERTAS_informes042.pdf,F3-ALERTAS-405-chunk-0021,es,"afectación de las finanzas de esta estructura armada. Bajo esta modalidad, entre julio y septiembre de 2018 se habrían construido y desarrollado seis (6) operaciones de control territorial y tres (3) de seguridad y defensa por parte de la Unidad contra el Narcotráfico de la Policía con jurisdicción en los municipios focalizados. Aunque la información remitida no permite determinar si las operaciones militares reseñadas se adelantaron de manera concreta respecto de las Inspecciones identificadas en riesgo de Valle del Guamuez y San Miguel, no existe duda de que estas se llevaron a cabo sobre zonas rurales de ambos municipios, obteniendo resultados operacionales positivos en dichas ubicaciones. Geográficamente se encuentra que la focalización de esfuerzos de la Fuerza Pública se compadece de lo requerido en AT No. 054-18. Similar cosa ocurre en materia de focalización poblacional y material de las medidas adoptadas por las instituciones castrenses, donde se estima que los grupos vulnerables descritos en el documento de advertencia pudieron verse beneficiados indirectamente con las capturas, desmantelamiento de laboratorios y decomiso de estupefacientes propiedad de los Grupos Armados Organizados que delinquen en la zona. Resulta relevante además que las operaciones militares de control territorial, registro, seguridad y defensa tuvieron por objeto puntual la neutralización del accionar de las estructuras armadas que se han identificado como generadores de amenaza para la población civil, entre ellos los Frentes 1 y 48, facciones disidentes de las antiguas FARC-EP. Particular mención merece la postura del Ejército Nacional respecto a las restricciones de su competencia frente a grupos de crimen organizado, entre ellos, la denominada “La Constru”. El reconocimiento de un tratamiento diferencial entre actores armados no estatales en conflicto y estructuras del crimen organizado en contextos complejos como el de San Miguel y Valle del Guamez denota respeto por los contenidos, alcances y restricciones del DIH y el DIDH, en el abordaje de fenómenos de macrocriminalidad. Esta postura, acertada desde lo juridico, garantiza la vigencia del principio de uso proporcional de la fuerza respecto de otras formas de violencia organizada que no Carrera 9 No. 16-21 - Bogotá D.C 180 9001: 2015 www. defensoria.gov.co BUREAU VERITAS",1.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,11,0.845539,F3-ALERTAS-410,ALERTAS_informes047.pdf,F3-ALERTAS-410-chunk-0012,es,"la libertad, y la integridad fisica de la población civil, principalmente en contra de líderes y lideresas sociales, comunales y defensores de derechos humanos, y candidatos al Concejo y a la Alcaldia municipal para las elecciones locales que tendran lugar el 27 de octubre de 2019. Se han identificado también, afectaciones especificas sobre población socialmente estigmatizada, afrodescendiente, y personas con orientaciones sexuales e identidades de género diversas (OSIGD). La valoración de la evolución del escenario de riesgo de Soacha, se configura a partir de la presencia de grupos armados ilegales posdesmovilización -GAIPAUC- como las autodenomindadas AGC, Los Rastrojos Comandos Urbanos y las Aguilas Negras -Bloque Capital, asi como de una estructura criminal conocida localmente como Los Paisas, quienes han desplegado diferentes mecanismos de operación, en aras del control de las rentas ilegales asi como de la implementación de mecanismos de control territorial y social a partir de la instauración de dispositivos que favorezcan la pervivencia de su influencia. Mientras que las Aguilas Negras - Bloque Capital concentrarian sus repertorios de violencias en el ejercicio del control social a través de amenazas contra lideres y lideresas sociales y población socialmente estigmatizada principalmente (población migrante — forzada internacional de origen venezolano y personas con OSIGD), el GAIPAUC y la estructura Los Paisas acudirian a la configuración de estructuras nodales que articulan GDO y pequeñas bandas locales, con el fin de delegar en ellas tareas puntuales relacionadas con el sicariato, el tráfico de estupefacientes al menudeo, el control social, las extorsiones a transportadores y comerciantes y demás actividades requeridas para garantizar los corredores para el tráfico de estupefacientes y de armas que conectan la ciudad de Bogotá D.C. con otras regiones del país, así como para mantener el control de las rentas ilícitas en los territorios en donde estos grupos tienen presencia en el municipio, dada su posición estratégica en el eje Sumapaz - Soacha-Bogotá D.C. La presencia de estos grupos y estructuras ha encontrado en los factores de vulnerabilidad socioeconómica presentes en el municipio, en su fragilidad institucional, la negación",1.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,4,0.847982,F3-ALERTAS-410,ALERTAS_informes047.pdf,F3-ALERTAS-410-chunk-0015,es,"formación delincuencial en Soacha, para poder ejercer el poder territorial en sus respectivos barrios, en las localidades de Ciudad Bolivar, Kennedy y Bosa. Esta situacion aumenta las dindmicas de terror hacia la población, asi como la confusión hacia las autoridades, pues también se ha tenido conocimiento del hecho de que los cuerpos de las personas asesinadas son dejados en cualquiera de estas localidades o el-municipio, lo que impide tener claridad acerca de los lugares en donde se estan ejecutando los homicidios. ” En este marco, la entidad también ha identificado una estrecha relación entre las dinámicas que tienen lugar en el municipio de Soacha con aquellas advertidas para la media luna sur de la ciudad de Bogotá D.C., que se extienden hasta las localidades de Engativá, Fontibón y probablemente Suba, al tiempo que incorporan las localidades de Los Martires, Santa Fe y Puente Aranda a través de una suerte de corredores estratégicos para las economias ilicitas, principalmente para el tráfico de armas y estupefacientes. Carrera 9 No. 16-21 - Bogota D.C 180 9001: 2015 Tal y como se destacó en la Alerta Temprana 023-2019, estas practicas “que se mueven entre el sur de Bogota y Soacha, se orientarian a controlar sectorialmente la venta de drogas, de armas y a evitar la presencia de otras bandas y pandillas con las que se mantienen disputas o de grupos disidentes de las FARC-EP. Cabe aclarar que estos objetivos se materializan a través de homicidios de miembros de las bandas delincuenciales articuladas por los GAIPAUC presentes, y que determinan el control territorial que puedan tener unos u otros grupos”. (AT-023-2019) Dicho esto, la Defensoria del Pueblo encuentra que el escenario de riesgo para el municipio de Soacha involucra la posibilidad de que con ocasion de las dinamicas de expansion, dispersión o recomposición de los GAIPAUC que articulan GADO en el municipio de Soacha como parte de un corredor regional mas amplio que guarda estrecha relación con la ciudad de Bogota D.C., se generen nuevas disputas por el territorio y dinamicas de control territorial",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3+me5-large,2,0.854917,F3-ALERTAS-417,ALERTAS_informes054.pdf,F3-ALERTAS-417-chunk-0011,es,"movilidad que conecta por lo menos tres departamentos (Valle del Cauca, Cauca y Tolima), facilitando la movilización de los grupos armados, suministro y abastecimiento de los mismos, tráfico de armas, materias primas, insumos y productos terminados del narcotráfico, tránsito de personas secuestradas, vehículos y motocicletas, así como partes hurtadas de las mismas, entre otros. Así pues, quien controle este corredor en la cordillera central asegurará el recaudo financiero que obtiene por esta confluencia de rentas ilícitas. Es importante indicar, además, que no solo los actores que controlan las economías ilegales tienen intereses arraigados en Florida y Pradera. Como ha sido constantemente denunciado por las comunidades organizadas especialmente indígenas, existen sobre el territorio intereses foráneos sobre los recursos naturales, actividades de exploración minera, proyectos de construcción de alto impacto que podrían afectar el plan de vida del pueblo Nasa y la vida social y comunitaria de los campesinos y afro descendientes. Sumado a lo anterior las condiciones de vulnerabilidad2 especialmente de la población asentada en la zona rural hace que las consecuencias del accionar de los grupos armados ilegales produzcan un impacto diferencial, generando efectos potencialmente mayores dada la baja capacidad de respuesta institucional y debilitados factores de protección comunitarios, -como por ejemplo la guardia indígena-, que no cuentan con apoyo permanente para su fortalecimiento. Por tanto, en ocasiones los pobladores se ven obligados mediante la coerción de las armas y la violencia instrumental a insertarse en esta dinámica, resultando posteriormente estigmatizados por los diversos actores armados. Así pues, mientras persistan las condiciones estructurales y los conflictos por el control territorial- que por supuesto van más allá de lo material-, el conflicto armado en esta región mantendrá continuidad, con algunas variaciones propias de la coyuntura, que en este momento se ve afectada por factores relevantes que inciden directamente el escenario de riesgo: a) La implementación del Acuerdo Final, especialmente en lo que respecta al punto 1 y el punto 4, y los obstáculos que pueda enfrentar. b) El cambio de mandatarios tanto a nivel nacional en 2018 como a nivel local en 2020, lo que implica una variación en el panorama político.",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,7,0.846932,F3-MAPPOEA-020,MAPPOEA_informe-semestral-36-mappoea-1.pdf,F3-MAPPOEA-020-chunk-0010,es,"Los GA continuaron imponiendo lineamientos al trabajo de organizaciones sociales y comunitarias históricas, en territorios donde tienen una influencia consolidada y la presencia institucional es débil. Tal situación impactó la autonomía de procesos organizativos a través de la imposición de nuevos liderazgos y formas de organización; y limitó la capacidad de interlocución de liderazgos con la institucionalidad por medio de amenazas. Esta dinámica fue más evidente en los departamentos de Cauca, Caquetá, Guaviare y las regiones del sur de Meta y la cordillera de Nariño. Por su parte, las bandas delincuenciales se fortalecieron con la venta de su oferta criminal a los GA para ejecutar extorsiones, amenazas, secuestros y homicidios selectivos bajo la modalidad de sicariato7. Sobre estos últimos, las bandas entregan sus víctimas a los grupos armados, quienes las mantienen en cautiverio, negocian su liberación a cambio del pago de altas sumas de dinero y coordinan la entrega a los familiares de las víctimas; fenómenos constatados en las regiones como Catatumbo, Costa Pacífica Nariñense, sur de Cesar y los municipios de Anorí en Antioquia y Puerto Gaitán en Meta. En el marco de los acercamientos, diálogos de paz y espacios de conversación sociojurídica, la institucionalidad local y sectores de la población civil advirtieron la posibilidad de que al interior de los GA se presenten fraccionamientos por desacuerdos alrededor de las características, continuidad o no de dichos procesos. Esos escenarios constituyen retos para el Estado, los grupos armados y los propios procesos, en el entendido que podrían representar mayores riesgos para la población civil y para los integrantes de los GA que participan en esos acercamientos, diálogos y espacios. 6 Unidad de implementación del Acuerdo de Paz. (2023). “Respuesta Oficio RAD. EXT23-00188994. Solicitud logros institucionales informe semestral XXXVI MAPP/OEA” p. 1-2. 7 Aún no existe claridad del alcance de este relacionamiento, si es coyuntural o estructural, ni del tipo de beneficios que obtendría un GA al emplear esta oferta delictiva. 2.1.",1.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",me5-large,8,0.84663,F3-MAPPOEA-022,MAPPOEA_informe-semestral-xxxiii-mappoea.pdf,F3-MAPPOEA-022-chunk-0017,es,"En algunos casos continúa la confusión entre la institucionalidad local para identificar la funcionalidad y activación de las rutas de prevención temprana, urgente y de protección. Con relación a la atención de NNA desvinculados, no todos los municipios cuentan con hogares de paso adecuados para su protección, por lo cual, en ocasiones terminan alojados en estaciones de policía o bases militares para brindarles seguridad física, sin que esto signifique un entorno seguro para menores de edad. La explotación sexual de niñas y adolescentes desde los 12 años persiste en zonas con presencia de GAI y economías ilícitas. Esta forma de violencia basada en edad y género es promovida por los GAI en territorios de explotación ilícita de yacimientos mineros como Antioquia, Chocó y Nariño. Además, los roles y estereotipos de género, aunados a las carencias económicas de los núcleos familiares o cuidadores generan un escenario de permisividad en el que las menores de edad se relacionan sentimentalmente con integrantes de GAI, abandonan su hogar y terminan siendo vinculadas a algún grupo armado17 . En otros casos, las personas cabeza de hogar promueven la explotación sexual de niñas y adolescentes para mejorar la economía familiar. En zonas rurales, el reclutamiento forzado continúa en mayor medida por parte de los grupos residuales o disidentes de las FARC-EP y el ELN, especialmente de menores de edad vinculados a la recolección de hoja de coca con fines ilícitos. En ocasiones, ejercen presión a las familias para que entreguen al menos a uno de sus hijos/as menores de edad. En centros urbanos, predomina la utilización de la población joven por parte de las AGC/Clan del Golfo para realizar actividades de vigilancia, venta y transporte de drogas ilícitas, así como la explotación sexual de mujeres adolescentes. En las comunidades indígenas de Caquetá, Cauca, Chocó, Guaviare, Nariño y Valle del Cauca persiste el reclutamiento forzado de NNA por parte de los grupos disidentes o residuales de las FARC- EP, bajo la amenaza de desplazamiento forzado ante la negativa de vincularse al grupo. En consecuencia, las autoridades étnico-territoriales que buscan la protección de los NNA son víctimas de amenazas y homicidios.",0.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3,12,0.575457,F3-MAPPOEA-030,MAPPOEA_xxv-informe-semestral-version-oficial-cp40544s03.pdf,F3-MAPPOEA-030-chunk-0007,es,"presentando en el desarrollo del proceso de paz. El contexto y los diferentes elementos que se involucran en las espirales de violencia, continúan respondiendo a dinámicas tan complejas como las economías ilegales entre las que destacan el narcotráfico, la extorsión, el contrabando y la minería criminal, cuyos ingentes recursos son un combustible que alimenta el conflicto y son un gran reto para la estabilización de los territorios. La fase de implementación está amenazada por la presencia en los territorios de grupos armados criminales y disidencias de la guerrilla. Existe temor entre los desmovilizados por los asesinatos de excombatientes y sus familiares. Programas claves para el posconflicto como el PNIS ha tenido dificultades en su alistamiento y efectiva implementación, y las Pequeñas Infraestructuras Comunitarias (PIC) no han generado los impactos esperados. La reincorporación de los ex guerrilleros se ha convertido en un reto de grandes dimensiones para el Estado. Escasos proyectos productivos se han desarrollado para garantizar un medio de vida para los desmovilizados que se encontraban en las Zonas Veredales Transitorias (ZVTN), hoy Espacios Territoriales de Capacitación y Reincorporación (ETCR), y que por razones de seguridad y denuncias de abandono se retiraron de estas, dificultando la reincorporación económica y colectiva. La situación de vulnerabilidad de líderes, lideresas, defensores y defensoras de derechos humanos persiste. Los hechos de violencia contra esta población no cesan. La autoría recae en diversos actores como las GAO, disidencias y bandas criminales quienes buscan a través de estas acciones anular o limitar la participación de líderes sociales en política y defensa de sus derechos de restitución de tierras, defensa del medio ambiente y participación en los programas de sustitución de cultivos de uso ilícito. La SG/OEA hace un llamado a prestar atención a las dinámicas relacionadas con la presencia y actuar de actores armados ilegales en las fronteras, a las afectaciones que se están presentando sobre las comunidades, a las situaciones de riesgo en las que se encuentran los sujetos de especial protección constitucional, particularmente a niñas, niños y adolescentes, mujeres y personas pertenecientes a pueblos y comunidades indígenas, a las condiciones socioeconómicas",2.0,
q041,"¿Qué corredores de movilidad y territorios estratégicos son priorizados por los Grupos Armados Organizados (GAO), Grupos Armados Organizados Residuales (GAOR) y Grupos Delictivos Organizados (GDO) para asegurar sus economías ilícitas y fortalecer su control territorial?",bge-m3,1,0.61916,F3-MAPPOEA-030,MAPPOEA_xxv-informe-semestral-version-oficial-cp40544s03.pdf,F3-MAPPOEA-030-chunk-0021,es,"en los departamentos de Meta y Vichada, sin mayores intereses expansivos, pero sí se han consolidado en los territorios y en sus actividades ilegales, a través del establecimiento de alianzas con otros grupos armados ilegales. En cuanto a los Grupos Armados Organizados Residuales (GAOR) o disidencias de las FARC-EP, la SG/OEA percibe que algunos patrones de su accionar en los territorios se mantienen. El interés por conservar el imaginario de una continuidad con las FARC-EP se ve expresado en las similitudes en los modos de operar, mensajes políticos, nombres de bloques y numeración de frentes; tal como lo hacía esa guerrilla. Esta dinámica se ha observado en departamentos como Meta, Guaviare y Caquetá. De igual manera, se tiene información sobre la expansión de este GAOR desde el sur del departamento del Caquetá, hacia el departamento del Putumayo, con el propósito de consolidar su presencia sobre los ríos Putumayo y San Miguel, así como de la franja fronteriza con Ecuador. Al contrario, las dinámicas que desarrolla el grupo armado en el suroccidente del país, revisten mayor complejidad. Particularmente, en la región de la Costa Pacífica Nariñense se evidencian acciones que involucran estructuras de orígenes disímiles, que no necesariamente buscan generar una continuidad con las FARC-EP o que incluso no habrían sido reconocidas por las FARC-EP como parte de su grupo armado ilegal para ser incluidos en el proceso de paz. Esto ha tenido como efecto principal una alta volatilidad en su relacionamiento con otros actores armados ilegales, derivando en fuertes impactos humanitarios en la región, principalmente confinamientos y desplazamientos forzados masivos. Por otro lado, se percibe que para consolidar objetivos económicos, maximizan el conocimiento del antiguo grupo armado, sobre redes, rutas y estrategia militar; estos casos se han presentado con mayor evidencia en los departamentos del Cauca, Antioquia, Norte de Santander y Arauca, entre otros. A pesar de las diferencias entre las dinámicas territoriales que ejercen estos grupos, no se descarta que estas diferentes expresiones, puedan alcanzar una homogenización, no bajo un",2.0,
